transaction_id,business_id,account_id,transaction_date,amount,transaction_type,category,merchant_name,payment_mode,balance_after_transaction,city,branch,season,description
TXN-104137,21,ACC-1021,2025-01-22,21599.28,credit,refund,Customer Receipt,UPI,3863835.14,Bengaluru,Bengaluru Hajipur Branch,Q1 - Normal,Refund transaction via UPI
TXN-105345,27,ACC-1027,2025-01-22,3829.07,credit,refund,Customer Receipt,NEFT,5478257.51,Bengaluru,Bengaluru Madanapalle Branch,Q1 - Normal,Refund transaction via RTGS
TXN-106737,34,ACC-1034,2025-01-22,1140.69,credit,refund,Customer Receipt,UPI,3528927.34,Delhi,Delhi Tadipatri Branch,Q1 - Normal,Refund transaction via UPI
TXN-102748,14,ACC-1014,2025-01-22,140051.38,credit,sales,Customer Receipt,NEFT,3347239.14,Mumbai,Mumbai Anantapur Branch,Q1 - Normal,Sales transaction via NEFT
TXN-102137,11,ACC-1011,2025-01-22,7453.83,credit,refund,Customer Receipt,cash,3023841.38,Delhi,Delhi Avadi Branch,Q1 - Normal,Refund transaction via RTGS
TXN-109144,46,ACC-1046,2025-01-22,50258.35,credit,sales,Customer Receipt,NEFT,4587743.55,Coimbatore,Coimbatore Katihar Branch,Q1 - Normal,Sales transaction via UPI
TXN-101535,8,ACC-1008,2025-01-22,74601.64,credit,sales,Customer Receipt,NEFT,1018774.88,Mumbai,Mumbai Dewas Branch,Q1 - Normal,Sales transaction via RTGS
TXN-106340,32,ACC-1032,2025-01-22,28995.46,debit,tax payment,Lala LLC,NEFT,2124202.22,Chennai,Chennai Silchar Branch,Q1 - Normal,Tax payment transaction via cash
TXN-109946,50,ACC-1050,2025-01-22,3384.23,credit,refund,Customer Receipt,card,4650630.49,Coimbatore,Coimbatore Mysore Branch,Q1 - Normal,Refund transaction via NEFT
TXN-102546,13,ACC-1013,2025-01-22,1039.52,debit,inventory purchase,"Morar, Dey and Kara",RTGS,2451515.25,Chennai,Chennai Anand Branch,Q1 - Normal,Inventory purchase transaction via cheque
TXN-100939,5,ACC-1005,2025-01-22,45731.41,debit,rent,"Reddy, Krishnamurthy and Hegde",cash,266183.65,Coimbatore,Coimbatore New Delhi Branch,Q1 - Normal,Rent transaction via NEFT
TXN-103338,17,ACC-1017,2025-01-22,29448.02,debit,tax payment,Thakur PLC,cash,1339609.78,Delhi,Delhi Jaipur Branch,Q1 - Normal,Tax payment transaction via NEFT
TXN-100340,2,ACC-1002,2025-01-22,28795.5,credit,refund,Customer Receipt,cheque,4849125.25,Hyderabad,Hyderabad Vellore Branch,Q1 - Normal,Refund transaction via NEFT
TXN-101351,7,ACC-1007,2025-01-22,20973.59,credit,refund,Customer Receipt,card,4353862.17,Chennai,Chennai Bettiah Branch,Q1 - Normal,Refund transaction via cash
TXN-106950,35,ACC-1035,2025-01-22,40227.05,debit,rent,Khosla-Chadha,cheque,3777104.27,Chennai,Chennai Dharmavaram Branch,Q1 - Normal,Rent transaction via cash
TXN-100748,4,ACC-1004,2025-01-22,13419.74,credit,refund,Customer Receipt,UPI,4189810.87,Mumbai,Mumbai Mira-Bhayandar Branch,Q1 - Normal,Refund transaction via NEFT
TXN-102334,12,ACC-1012,2025-01-22,3177.19,debit,loan EMI,Merchant-Lalla,RTGS,2080359.11,Coimbatore,Coimbatore Raurkela Industrial Township Branch,Q1 - Normal,Loan emi transaction via cash
TXN-108150,41,ACC-1041,2025-01-22,22607.58,debit,rent,"Taneja, Vasa and Wadhwa",NEFT,4105959.38,Hyderabad,Hyderabad Udaipur Branch,Q1 - Normal,Rent transaction via card
TXN-109345,47,ACC-1047,2025-01-22,19869.06,debit,internet,"Saxena, Bera and Padmanabhan",card,786331.55,Mumbai,Mumbai Karimnagar Branch,Q1 - Normal,Internet transaction via UPI
TXN-100546,3,ACC-1003,2025-01-22,57909.89,debit,salary,Toor and Sons,cheque,4184018.44,Chennai,Chennai Narasaraopet Branch,Q1 - Normal,Salary transaction via RTGS
TXN-107938,40,ACC-1040,2025-01-22,104105.96,credit,sales,Customer Receipt,NEFT,1189210.61,Mumbai,Mumbai Thane Branch,Q1 - Normal,Sales transaction via cash
TXN-108342,42,ACC-1042,2025-01-22,29520.64,credit,refund,Customer Receipt,NEFT,3249908.97,Coimbatore,Coimbatore Raiganj Branch,Q1 - Normal,Refund transaction via cheque
TXN-104549,23,ACC-1023,2025-01-22,22497.49,credit,sales,Customer Receipt,RTGS,-326404.29,Chennai,Chennai Udupi Branch,Q1 - Normal,Sales transaction via RTGS
TXN-101941,10,ACC-1010,2025-01-22,26980.53,credit,refund,Customer Receipt,cash,3383186.36,Delhi,Delhi Tadipatri Branch,Q1 - Normal,Refund transaction via NEFT
TXN-101141,6,ACC-1006,2025-01-22,18271.06,debit,utilities,"Grover, Kumar and Dugar",cash,4274935.0,Coimbatore,Coimbatore Gopalpur Branch,Q1 - Normal,Utilities transaction via UPI
TXN-104749,24,ACC-1024,2025-01-22,15200.54,debit,internet,"Rajagopal, Bhavsar and Dyal",cheque,3714952.11,Mumbai,Mumbai Thanjavur Branch,Q1 - Normal,Internet transaction via card
TXN-103733,19,ACC-1019,2025-01-23,21270.64,credit,refund,Customer Receipt,card,3195200.69,Bengaluru,Bengaluru Vellore Branch,Q1 - Normal,Refund transaction via NEFT
TXN-108746,44,ACC-1044,2025-01-23,75838.8,credit,sales,Customer Receipt,card,1658777.91,Bengaluru,Bengaluru Loni Branch,Q1 - Normal,Sales transaction via NEFT
TXN-103144,16,ACC-1016,2025-01-23,12667.08,debit,utilities,"Singh, Soni and Malhotra",NEFT,3868808.92,Coimbatore,Coimbatore Panvel Branch,Q1 - Normal,Utilities transaction via NEFT
TXN-107742,39,ACC-1039,2025-01-23,15083.29,debit,utilities,Goyal-Krish,UPI,1283572.56,Delhi,Delhi Ramgarh Branch,Q1 - Normal,Utilities transaction via UPI
TXN-102335,12,ACC-1012,2025-01-23,13962.06,credit,refund,Customer Receipt,cheque,2094321.17,Coimbatore,Coimbatore Raurkela Industrial Township Branch,Q1 - Normal,Refund transaction via card
TXN-100138,1,ACC-1001,2025-01-23,96653.55,debit,salary,Bahl-Khanna,UPI,3734325.32,Chennai,Chennai Kalyan-Dombivli Branch,Q1 - Normal,Salary transaction via NEFT
TXN-108945,45,ACC-1045,2025-01-23,119861.75,credit,sales,Customer Receipt,card,4118573.1,Mumbai,Mumbai Ulhasnagar Branch,Q1 - Normal,Sales transaction via card
TXN-105541,28,ACC-1028,2025-01-23,4864.82,credit,refund,Customer Receipt,NEFT,2574329.61,Coimbatore,Coimbatore Bhalswa Jahangir Pur Branch,Q1 - Normal,Refund transaction via RTGS
TXN-104941,25,ACC-1025,2025-01-23,8127.55,debit,loan EMI,Sandal LLC,card,910290.41,Chennai,Chennai Kota Branch,Q1 - Normal,Loan emi transaction via UPI
TXN-101746,9,ACC-1009,2025-01-23,28662.91,debit,inventory purchase,"Kakar, Kala and Pandya",card,5298474.15,Chennai,Chennai Vasai-Virar Branch,Q1 - Normal,Inventory purchase transaction via cash
TXN-109947,50,ACC-1050,2025-01-23,19207.11,credit,refund,Customer Receipt,cheque,4669837.6,Coimbatore,Coimbatore Mysore Branch,Q1 - Normal,Refund transaction via cheque
TXN-105142,26,ACC-1026,2025-01-23,21744.52,debit,tax payment,Sabharwal PLC,NEFT,4035112.81,Hyderabad,Hyderabad Arrah Branch,Q1 - Normal,Tax payment transaction via card
TXN-106341,32,ACC-1032,2025-01-23,17669.39,debit,maintenance,Gera-Chander,RTGS,2106532.83,Chennai,Chennai Silchar Branch,Q1 - Normal,Maintenance transaction via RTGS
TXN-102547,13,ACC-1013,2025-01-23,4134.93,credit,refund,Customer Receipt,cheque,2455650.18,Chennai,Chennai Anand Branch,Q1 - Normal,Refund transaction via UPI
TXN-106544,33,ACC-1033,2025-01-23,27344.86,debit,inventory purchase,Mallick Ltd,UPI,1288784.11,Coimbatore,Coimbatore Ulhasnagar Branch,Q1 - Normal,Inventory purchase transaction via cash
TXN-104750,24,ACC-1024,2025-01-23,12820.74,credit,refund,Customer Receipt,UPI,3727772.85,Mumbai,Mumbai Thanjavur Branch,Q1 - Normal,Refund transaction via UPI
TXN-109547,48,ACC-1048,2025-01-23,27075.54,debit,vendor payment,Lad PLC,UPI,3614699.0,Hyderabad,Hyderabad Raebareli Branch,Q1 - Normal,Vendor payment transaction via UPI
TXN-101352,7,ACC-1007,2025-01-23,29733.38,debit,loan EMI,Bahri-Vasa,cash,4324128.79,Chennai,Chennai Bettiah Branch,Q1 - Normal,Loan emi transaction via UPI
TXN-103547,18,ACC-1018,2025-01-23,147236.78,credit,sales,Customer Receipt,cheque,3302235.23,Chennai,Chennai Darbhanga Branch,Q1 - Normal,Sales transaction via cheque
TXN-107145,36,ACC-1036,2025-01-23,19895.13,credit,refund,Customer Receipt,cash,4162417.98,Delhi,Delhi Dharmavaram Branch,Q1 - Normal,Refund transaction via cheque
TXN-107549,38,ACC-1038,2025-01-23,23475.49,debit,utilities,"Mital, Sachar and Vasa",card,2799099.61,Hyderabad,Hyderabad Ongole Branch,Q1 - Normal,Utilities transaction via NEFT
TXN-103953,20,ACC-1020,2025-01-23,13295.06,debit,vendor payment,Rama-Chaudhary,NEFT,996982.69,Hyderabad,Hyderabad Bardhaman Branch,Q1 - Normal,Vendor payment transaction via NEFT
TXN-105949,30,ACC-1030,2025-01-23,36256.63,credit,sales,Customer Receipt,cash,5011794.66,Chennai,Chennai Unnao Branch,Q1 - Normal,Sales transaction via RTGS
TXN-102946,15,ACC-1015,2025-01-23,1349.8,credit,refund,Customer Receipt,card,3419362.26,Bengaluru,Bengaluru Nashik Branch,Q1 - Normal,Refund transaction via card
TXN-101536,8,ACC-1008,2025-01-23,3209.09,debit,tax payment,"Singh, Tara and Purohit",card,1015565.79,Mumbai,Mumbai Dewas Branch,Q1 - Normal,Tax payment transaction via cash
TXN-104550,23,ACC-1023,2025-01-23,22866.9,debit,rent,"Saraf, Sant and Ravi",cash,-349271.19,Chennai,Chennai Udupi Branch,Q1 - Normal,Rent transaction via cheque
TXN-101142,6,ACC-1006,2025-01-24,125541.11,debit,salary,Khalsa Inc,card,4149393.89,Coimbatore,Coimbatore Gopalpur Branch,Q1 - Normal,Salary transaction via RTGS
TXN-103954,20,ACC-1020,2025-01-24,10067.96,debit,vendor payment,"Mahal, Chakraborty and Deol",cash,986914.73,Hyderabad,Hyderabad Bardhaman Branch,Q1 - Normal,Vendor payment transaction via card
TXN-101353,7,ACC-1007,2025-01-24,12499.4,debit,fuel,Aggarwal Inc,cheque,4311629.39,Chennai,Chennai Bettiah Branch,Q1 - Normal,Fuel transaction via RTGS
TXN-107743,39,ACC-1039,2025-01-24,99950.42,credit,sales,Customer Receipt,cheque,1383522.98,Delhi,Delhi Ramgarh Branch,Q1 - Normal,Sales transaction via cheque
TXN-102548,13,ACC-1013,2025-01-24,20994.61,debit,rent,Parmer-Rege,cheque,2434655.57,Chennai,Chennai Anand Branch,Q1 - Normal,Rent transaction via cash
TXN-106342,32,ACC-1032,2025-01-24,14599.99,credit,refund,Customer Receipt,card,2121132.82,Chennai,Chennai Silchar Branch,Q1 - Normal,Refund transaction via UPI
TXN-106148,31,ACC-1031,2025-01-24,19574.93,debit,maintenance,"Shukla, Kanda and Bhandari",card,4395992.71,Coimbatore,Coimbatore Thoothukudi Branch,Q1 - Normal,Maintenance transaction via cheque
TXN-105736,29,ACC-1029,2025-01-24,21139.2,credit,sales,Customer Receipt,NEFT,1907173.66,Hyderabad,Hyderabad Parbhani Branch,Q1 - Normal,Sales transaction via NEFT
TXN-104751,24,ACC-1024,2025-01-24,22801.6,debit,fuel,Din PLC,card,3704971.25,Mumbai,Mumbai Thanjavur Branch,Q1 - Normal,Fuel transaction via cheque
TXN-109346,47,ACC-1047,2025-01-24,7996.88,debit,loan EMI,Salvi Ltd,RTGS,778334.67,Mumbai,Mumbai Karimnagar Branch,Q1 - Normal,Loan emi transaction via RTGS
TXN-108541,43,ACC-1043,2025-01-24,91048.32,credit,sales,Customer Receipt,cheque,3123727.97,Delhi,Delhi Tirupati Branch,Q1 - Normal,Sales transaction via cash
TXN-104942,25,ACC-1025,2025-01-24,17089.18,debit,utilities,"Bath, Sani and Bansal",card,893201.23,Chennai,Chennai Kota Branch,Q1 - Normal,Utilities transaction via NEFT
TXN-100940,5,ACC-1005,2025-01-24,14070.01,debit,inventory purchase,Gulati Inc,cash,252113.64,Coimbatore,Coimbatore New Delhi Branch,Q1 - Normal,Inventory purchase transaction via cheque
TXN-104138,21,ACC-1021,2025-01-24,26231.68,debit,maintenance,"Dubey, Khare and Mand",NEFT,3837603.46,Bengaluru,Bengaluru Hajipur Branch,Q1 - Normal,Maintenance transaction via cheque
TXN-107939,40,ACC-1040,2025-01-24,9549.91,debit,tax payment,Dalal PLC,RTGS,1179660.7,Mumbai,Mumbai Thane Branch,Q1 - Normal,Tax payment transaction via cheque
TXN-102947,15,ACC-1015,2025-01-24,25962.26,credit,refund,Customer Receipt,card,3445324.52,Bengaluru,Bengaluru Nashik Branch,Q1 - Normal,Refund transaction via card
TXN-107348,37,ACC-1037,2025-01-24,22262.27,debit,inventory purchase,"Vohra, Sodhi and Rau",NEFT,3541812.02,Chennai,Chennai Surendranagar Dudhrej Branch,Q1 - Normal,Inventory purchase transaction via card
TXN-105542,28,ACC-1028,2025-01-24,87335.98,credit,sales,Customer Receipt,NEFT,2661665.59,Coimbatore,Coimbatore Bhalswa Jahangir Pur Branch,Q1 - Normal,Sales transaction via card
TXN-103548,18,ACC-1018,2025-01-24,12090.94,debit,utilities,Nagarajan and Sons,card,3290144.29,Chennai,Chennai Darbhanga Branch,Q1 - Normal,Utilities transaction via cheque
TXN-101537,8,ACC-1008,2025-01-24,123985.09,credit,sales,Customer Receipt,cash,1139550.88,Mumbai,Mumbai Dewas Branch,Q1 - Normal,Sales transaction via RTGS
TXN-104342,22,ACC-1022,2025-01-24,30315.69,debit,rent,"Nagar, Ratta and Arora",RTGS,2605347.6,Coimbatore,Coimbatore Farrukhabad Branch,Q1 - Normal,Rent transaction via UPI
TXN-102138,11,ACC-1011,2025-01-24,145956.9,credit,sales,Customer Receipt,cheque,3169798.28,Delhi,Delhi Avadi Branch,Q1 - Normal,Sales transaction via cheque
TXN-109737,49,ACC-1049,2025-01-24,142502.26,credit,sales,Customer Receipt,cash,3520459.91,Chennai,Chennai Katni Branch,Q1 - Normal,Sales transaction via UPI
TXN-102749,14,ACC-1014,2025-01-24,22448.49,debit,fuel,Kannan Ltd,cheque,3324790.65,Mumbai,Mumbai Anantapur Branch,Q1 - Normal,Fuel transaction via UPI
TXN-109145,46,ACC-1046,2025-01-24,706.43,credit,refund,Customer Receipt,cheque,4588449.98,Coimbatore,Coimbatore Katihar Branch,Q1 - Normal,Refund transaction via cash
TXN-102750,14,ACC-1014,2025-01-25,71653.22,credit,sales,Customer Receipt,NEFT,3396443.87,Mumbai,Mumbai Anantapur Branch,Q1 - Normal,Sales transaction via UPI
TXN-101942,10,ACC-1010,2025-01-25,13185.46,debit,tax payment,Lall-Kapoor,cash,3370000.9,Delhi,Delhi Tadipatri Branch,Q1 - Normal,Tax payment transaction via cheque
TXN-104551,23,ACC-1023,2025-01-25,12581.16,debit,vendor payment,"Hari, Grewal and Doctor",cash,-361852.35,Chennai,Chennai Udupi Branch,Q1 - Normal,Vendor payment transaction via RTGS
TXN-100139,1,ACC-1001,2025-01-25,114528.8,credit,sales,Customer Receipt,NEFT,3848854.12,Chennai,Chennai Kalyan-Dombivli Branch,Q1 - Normal,Sales transaction via UPI
TXN-104943,25,ACC-1025,2025-01-25,22605.99,debit,maintenance,"Babu, Batta and Jha",RTGS,870595.24,Chennai,Chennai Kota Branch,Q1 - Normal,Maintenance transaction via cash
TXN-102139,11,ACC-1011,2025-01-25,16191.08,credit,refund,Customer Receipt,card,3185989.36,Delhi,Delhi Avadi Branch,Q1 - Normal,Refund transaction via NEFT
TXN-101143,6,ACC-1006,2025-01-25,8821.97,debit,fuel,Karpe LLC,card,4140571.92,Coimbatore,Coimbatore Gopalpur Branch,Q1 - Normal,Fuel transaction via UPI
TXN-102948,15,ACC-1015,2025-01-25,24656.1,credit,refund,Customer Receipt,card,3469980.62,Bengaluru,Bengaluru Nashik Branch,Q1 - Normal,Refund transaction via NEFT
TXN-100749,4,ACC-1004,2025-01-25,23783.54,debit,vendor payment,Dugar and Sons,card,4166027.33,Mumbai,Mumbai Mira-Bhayandar Branch,Q1 - Normal,Vendor payment transaction via card
TXN-106343,32,ACC-1032,2025-01-25,26008.07,debit,rent,"Sant, Chaudhuri and Koshy",card,2095124.75,Chennai,Chennai Silchar Branch,Q1 - Normal,Rent transaction via UPI
TXN-104752,24,ACC-1024,2025-01-25,3673.81,debit,tax payment,Vohra-Chaudhary,NEFT,3701297.44,Mumbai,Mumbai Thanjavur Branch,Q1 - Normal,Tax payment transaction via RTGS
TXN-108946,45,ACC-1045,2025-01-25,131940.13,credit,sales,Customer Receipt,UPI,4250513.23,Mumbai,Mumbai Ulhasnagar Branch,Q1 - Normal,Sales transaction via cheque
TXN-106545,33,ACC-1033,2025-01-25,12292.77,debit,internet,Karan and Sons,cash,1276491.34,Coimbatore,Coimbatore Ulhasnagar Branch,Q1 - Normal,Internet transaction via RTGS
TXN-105346,27,ACC-1027,2025-01-25,26486.4,credit,refund,Customer Receipt,cash,5504743.91,Bengaluru,Bengaluru Madanapalle Branch,Q1 - Normal,Refund transaction via card
TXN-103145,16,ACC-1016,2025-01-25,16951.46,credit,refund,Customer Receipt,UPI,3885760.38,Coimbatore,Coimbatore Panvel Branch,Q1 - Normal,Refund transaction via NEFT
TXN-100547,3,ACC-1003,2025-01-25,12620.18,credit,refund,Customer Receipt,UPI,4196638.62,Chennai,Chennai Narasaraopet Branch,Q1 - Normal,Refund transaction via card
TXN-105143,26,ACC-1026,2025-01-25,8663.66,debit,loan EMI,Mishra-Dixit,UPI,4026449.15,Hyderabad,Hyderabad Arrah Branch,Q1 - Normal,Loan emi transaction via UPI
TXN-106738,34,ACC-1034,2025-01-25,23376.13,credit,refund,Customer Receipt,cash,3552303.47,Delhi,Delhi Tadipatri Branch,Q1 - Normal,Refund transaction via UPI
TXN-108343,42,ACC-1042,2025-01-25,6440.47,debit,fuel,Butala and Sons,NEFT,3243468.5,Coimbatore,Coimbatore Raiganj Branch,Q1 - Normal,Fuel transaction via card
TXN-103339,17,ACC-1017,2025-01-25,3820.31,debit,inventory purchase,Mani Group,RTGS,1335789.47,Delhi,Delhi Jaipur Branch,Q1 - Normal,Inventory purchase transaction via RTGS
TXN-100341,2,ACC-1002,2025-01-25,3961.44,debit,inventory purchase,Sundaram Group,NEFT,4845163.81,Hyderabad,Hyderabad Vellore Branch,Q1 - Normal,Inventory purchase transaction via cash
TXN-109548,48,ACC-1048,2025-01-25,146257.34,credit,sales,Customer Receipt,RTGS,3760956.34,Hyderabad,Hyderabad Raebareli Branch,Q1 - Normal,Sales transaction via UPI
TXN-106951,35,ACC-1035,2025-01-25,19288.11,credit,refund,Customer Receipt,card,3796392.38,Chennai,Chennai Dharmavaram Branch,Q1 - Normal,Refund transaction via card
TXN-101354,7,ACC-1007,2025-01-25,10029.71,credit,refund,Customer Receipt,UPI,4321659.1,Chennai,Chennai Bettiah Branch,Q1 - Normal,Refund transaction via cash
TXN-103955,20,ACC-1020,2025-01-25,42418.66,debit,rent,Chada and Sons,RTGS,944496.07,Hyderabad,Hyderabad Bardhaman Branch,Q1 - Normal,Rent transaction via cheque
TXN-109738,49,ACC-1049,2025-01-25,89651.12,credit,sales,Customer Receipt,cash,3610111.03,Chennai,Chennai Katni Branch,Q1 - Normal,Sales transaction via cheque
TXN-108151,41,ACC-1041,2025-01-25,8409.07,credit,refund,Customer Receipt,card,4114368.45,Hyderabad,Hyderabad Udaipur Branch,Q1 - Normal,Refund transaction via NEFT
TXN-102549,13,ACC-1013,2025-01-25,29641.09,debit,fuel,Natarajan-Hans,RTGS,2405014.48,Chennai,Chennai Anand Branch,Q1 - Normal,Fuel transaction via card
TXN-100750,4,ACC-1004,2025-01-26,111360.65,credit,sales,Customer Receipt,NEFT,4277387.98,Mumbai,Mumbai Mira-Bhayandar Branch,Q1 - Normal,Sales transaction via RTGS
TXN-100941,5,ACC-1005,2025-01-26,3779.01,debit,fuel,"Saini, Bains and Chhabra",UPI,248334.63,Coimbatore,Coimbatore New Delhi Branch,Q1 - Normal,Fuel transaction via NEFT
TXN-105950,30,ACC-1030,2025-01-26,11328.45,debit,vendor payment,Singhal-Pandit,RTGS,5000466.21,Chennai,Chennai Unnao Branch,Q1 - Normal,Vendor payment transaction via cash
TXN-106149,31,ACC-1031,2025-01-26,14788.08,debit,tax payment,"Salvi, Bhavsar and Chana",UPI,4381204.63,Coimbatore,Coimbatore Thoothukudi Branch,Q1 - Normal,Tax payment transaction via card
TXN-107550,38,ACC-1038,2025-01-26,8018.56,credit,refund,Customer Receipt,cash,2807118.17,Hyderabad,Hyderabad Ongole Branch,Q1 - Normal,Refund transaction via cheque
TXN-104944,25,ACC-1025,2025-01-26,13537.08,debit,loan EMI,Sastry Group,NEFT,857058.16,Chennai,Chennai Kota Branch,Q1 - Normal,Loan emi transaction via RTGS
TXN-106739,34,ACC-1034,2025-01-26,21302.39,credit,refund,Customer Receipt,cheque,3573605.86,Delhi,Delhi Tadipatri Branch,Q1 - Normal,Refund transaction via cheque
TXN-107349,37,ACC-1037,2025-01-26,16905.35,debit,tax payment,"Sahota, Chaudry and Aurora",cash,3524906.67,Chennai,Chennai Surendranagar Dudhrej Branch,Q1 - Normal,Tax payment transaction via RTGS
TXN-103734,19,ACC-1019,2025-01-26,17855.96,debit,utilities,Kapadia-Prasad,RTGS,3177344.73,Bengaluru,Bengaluru Vellore Branch,Q1 - Normal,Utilities transaction via cheque
TXN-105347,27,ACC-1027,2025-01-26,9740.92,debit,utilities,"Peri, Borde and Chandran",NEFT,5495002.99,Bengaluru,Bengaluru Madanapalle Branch,Q1 - Normal,Utilities transaction via RTGS
TXN-105737,29,ACC-1029,2025-01-26,20051.11,debit,tax payment,Chowdhury-Aurora,card,1887122.55,Hyderabad,Hyderabad Parbhani Branch,Q1 - Normal,Tax payment transaction via card
TXN-100140,1,ACC-1001,2025-01-26,136108.48,credit,sales,Customer Receipt,UPI,3984962.6,Chennai,Chennai Kalyan-Dombivli Branch,Q1 - Normal,Sales transaction via cash
TXN-103956,20,ACC-1020,2025-01-26,20046.71,debit,utilities,"Parikh, Srinivasan and Sura",cheque,924449.36,Hyderabad,Hyderabad Bardhaman Branch,Q1 - Normal,Utilities transaction via cash
TXN-101355,7,ACC-1007,2025-01-26,18915.17,debit,fuel,Sekhon LLC,card,4302743.93,Chennai,Chennai Bettiah Branch,Q1 - Normal,Fuel transaction via cheque
TXN-103340,17,ACC-1017,2025-01-26,38164.0,credit,sales,Customer Receipt,card,1373953.47,Delhi,Delhi Jaipur Branch,Q1 - Normal,Sales transaction via cash
TXN-101747,9,ACC-1009,2025-01-26,99686.17,credit,sales,Customer Receipt,cash,5398160.32,Chennai,Chennai Vasai-Virar Branch,Q1 - Normal,Sales transaction via card
TXN-100548,3,ACC-1003,2025-01-26,18307.03,debit,utilities,"Sahni, Subramaniam and Bhakta",NEFT,4178331.59,Chennai,Chennai Narasaraopet Branch,Q1 - Normal,Utilities transaction via cheque
TXN-107146,36,ACC-1036,2025-01-26,21882.97,credit,refund,Customer Receipt,cheque,4184300.95,Delhi,Delhi Dharmavaram Branch,Q1 - Normal,Refund transaction via RTGS
TXN-109948,50,ACC-1050,2025-01-26,1342.36,credit,refund,Customer Receipt,card,4671179.96,Coimbatore,Coimbatore Mysore Branch,Q1 - Normal,Refund transaction via cheque
TXN-102336,12,ACC-1012,2025-01-26,4938.6,debit,inventory purchase,Kibe Group,NEFT,2089382.57,Coimbatore,Coimbatore Raurkela Industrial Township Branch,Q1 - Normal,Inventory purchase transaction via card
TXN-107744,39,ACC-1039,2025-01-26,26922.14,debit,internet,"Chaudhari, Chandra and Sule",cheque,1356600.84,Delhi,Delhi Ramgarh Branch,Q1 - Normal,Internet transaction via RTGS
TXN-108747,44,ACC-1044,2025-01-26,8490.95,debit,inventory purchase,Thakkar-Balay,NEFT,1650286.96,Bengaluru,Bengaluru Loni Branch,Q1 - Normal,Inventory purchase transaction via NEFT
TXN-101943,10,ACC-1010,2025-01-27,5887.96,debit,internet,"Sachar, Rai and Kalla",cheque,3364112.94,Delhi,Delhi Tadipatri Branch,Q1 - Normal,Internet transaction via cheque
TXN-108152,41,ACC-1041,2025-01-27,87781.78,credit,sales,Customer Receipt,cash,4202150.23,Hyderabad,Hyderabad Udaipur Branch,Q1 - Normal,Sales transaction via NEFT
TXN-109739,49,ACC-1049,2025-01-27,8463.01,credit,refund,Customer Receipt,cheque,3618574.04,Chennai,Chennai Katni Branch,Q1 - Normal,Refund transaction via cheque
TXN-109347,47,ACC-1047,2025-01-27,23942.21,debit,rent,Peri-Goda,card,754392.46,Mumbai,Mumbai Karimnagar Branch,Q1 - Normal,Rent transaction via NEFT
TXN-102337,12,ACC-1012,2025-01-27,10787.78,debit,maintenance,Kannan Ltd,cheque,2078594.79,Coimbatore,Coimbatore Raurkela Industrial Township Branch,Q1 - Normal,Maintenance transaction via cash
TXN-107940,40,ACC-1040,2025-01-27,14051.96,debit,inventory purchase,"Sarna, Balan and Bedi",NEFT,1165608.74,Mumbai,Mumbai Thane Branch,Q1 - Normal,Inventory purchase transaction via NEFT
TXN-105543,28,ACC-1028,2025-01-27,19783.75,debit,maintenance,Dugal Ltd,UPI,2641881.84,Coimbatore,Coimbatore Bhalswa Jahangir Pur Branch,Q1 - Normal,Maintenance transaction via NEFT
TXN-103549,18,ACC-1018,2025-01-27,18868.32,debit,loan EMI,Mann and Sons,cheque,3271275.97,Chennai,Chennai Darbhanga Branch,Q1 - Normal,Loan emi transaction via cash
TXN-100342,2,ACC-1002,2025-01-27,19052.34,debit,fuel,"Dugar, Nair and Deo",cash,4826111.47,Hyderabad,Hyderabad Vellore Branch,Q1 - Normal,Fuel transaction via RTGS
TXN-104552,23,ACC-1023,2025-01-27,132090.48,credit,sales,Customer Receipt,cash,-229761.87,Chennai,Chennai Udupi Branch,Q1 - Normal,Sales transaction via card
TXN-109146,46,ACC-1046,2025-01-27,7743.46,debit,tax payment,"Barad, Gopal and Chacko",NEFT,4580706.52,Coimbatore,Coimbatore Katihar Branch,Q1 - Normal,Tax payment transaction via NEFT
TXN-103957,20,ACC-1020,2025-01-27,10456.38,debit,vendor payment,Prakash PLC,card,913992.98,Hyderabad,Hyderabad Bardhaman Branch,Q1 - Normal,Vendor payment transaction via card
TXN-104945,25,ACC-1025,2025-01-27,26847.98,debit,tax payment,Yohannan-Luthra,card,830210.18,Chennai,Chennai Kota Branch,Q1 - Normal,Tax payment transaction via NEFT
TXN-109549,48,ACC-1048,2025-01-27,25416.26,credit,sales,Customer Receipt,RTGS,3786372.6,Hyderabad,Hyderabad Raebareli Branch,Q1 - Normal,Sales transaction via RTGS
TXN-104139,21,ACC-1021,2025-01-27,23107.21,credit,refund,Customer Receipt,card,3860710.67,Bengaluru,Bengaluru Hajipur Branch,Q1 - Normal,Refund transaction via NEFT
TXN-108542,43,ACC-1043,2025-01-27,113063.73,credit,sales,Customer Receipt,RTGS,3236791.7,Delhi,Delhi Tirupati Branch,Q1 - Normal,Sales transaction via NEFT
TXN-101538,8,ACC-1008,2025-01-27,29779.65,credit,refund,Customer Receipt,RTGS,1169330.53,Mumbai,Mumbai Dewas Branch,Q1 - Normal,Refund transaction via RTGS
TXN-104343,22,ACC-1022,2025-01-27,23917.56,debit,internet,"Bava, Mangal and Hayre",card,2581430.04,Coimbatore,Coimbatore Farrukhabad Branch,Q1 - Normal,Internet transaction via NEFT
